id,kk_id,nik,nama_lengkap,tempat_lahir,tgl_lahir,jenis_kelamin,gol_darah,agama,status_kawin,shdk,pendidikan,pekerjaan,nama_ayah,nama_ibu,status_dasar,catatan
penduduk-748,kk-149,32010156580748,Tono Santoso,Bogor,1999-06-09,LAKI-LAKI,A,KONGHUCU,CERAI MATI,ORANG TUA,SD / SEDERAJAT,PNS,Ayah Tono,Ibu Tono,PINDAH,
penduduk-749,kk-150,32010183350749,Tono Purnomo,Bogor,2022-01-02,LAKI-LAKI,-,KRISTEN,KAWIN,KEPALA KELUARGA,S3,Pelajar/Mahasiswa,,,HIDUP,
penduduk-750,kk-150,32010187240750,Dewi Sari,Bogor,1989-04-03,PEREMPUAN,O,ISLAM,KAWIN,ANAK,TIDAK / BELUM SEKOLAH,Pelajar/Mahasiswa,Ayah Dewi,Ibu Dewi,HIDUP,
penduduk-751,kk-150,32010109360751,Dewi Indrawati,Bogor,1958-02-02,PEREMPUAN,B,KRISTEN,BELUM KAWIN,KEPALA KELUARGA,D1 / D2 / D3,Karyawan Swasta,Ayah Dewi,Ibu Dewi,HIDUP,
penduduk-752,kk-150,32010121480752,Nur Rahayu,Bogor,2008-08-06,PEREMPUAN,A,KRISTEN,CERAI MATI,CUCU,D1 / D2 / D3,Wiraswasta,Ayah Nur,Ibu Nur,HIDUP,
penduduk-753,kk-151,32010155270753,Budi Purnomo,Bogor,1974-08-03,LAKI-LAKI,O,ISLAM,KAWIN,KEPALA KELUARGA,SD / SEDERAJAT,Wiraswasta,,,HIDUP,
penduduk-754,kk-151,32010108480754,Kartika Sari,Bogor,1978-11-01,PEREMPUAN,AB,KATOLIK,KAWIN,FAMILI LAIN,TIDAK / BELUM SEKOLAH,PNS,Ayah Kartika,Ibu Kartika,HIDUP,
penduduk-755,kk-151,32010175740755,Dewi Sari,Bogor,1953-01-27,PEREMPUAN,B,HINDU,CERAI HIDUP,MENANTU,SD / SEDERAJAT,Pelajar/Mahasiswa,Ayah Dewi,Ibu Dewi,HIDUP,
penduduk-756,kk-151,32010100800756,Eko Rahayu,Bogor,1985-12-05,PEREMPUAN,A,KATOLIK,CERAI HIDUP,ISTRI,D4 / S1,Pedagang,Ayah Eko,Ibu Eko,MATI,
penduduk-757,kk-151,32010134370757,Joko Hidayat,Bogor,2004-05-06,LAKI-LAKI,AB,ISLAM,CERAI HIDUP,ANAK,TIDAK / BELUM SEKOLAH,Petani,Ayah Joko,Ibu Joko,HIDUP,
penduduk-758,kk-152,32010170070758,Eko Sari,Bogor,1979-07-26,LAKI-LAKI,B,KONGHUCU,KAWIN,KEPALA KELUARGA,S3,PNS,,,HIDUP,
penduduk-759,kk-152,32010139900759,Hani Sari,Bogor,1973-06-20,PEREMPUAN,AB,KONGHUCU,CERAI HIDUP,SUAMI,D1 / D2 / D3,Wiraswasta,Ayah Hani,Ibu Hani,HIDUP,
penduduk-760,kk-152,32010173820760,Tono Wulandari,Bogor,1954-05-25,LAKI-LAKI,O,HINDU,CERAI HIDUP,ANAK,BELUM TAMAT SD,Wiraswasta,Ayah Tono,Ibu Tono,HIDUP,
penduduk-761,kk-152,32010113900761,Dewi Santoso,Bogor,1995-02-07,PEREMPUAN,-,KONGHUCU,CERAI MATI,ANAK,BELUM TAMAT SD,Pelajar/Mahasiswa,Ayah Dewi,Ibu Dewi,MATI,
penduduk-762,kk-152,32010189170762,Fitri Wibowo,Bogor,1987-04-12,PEREMPUAN,B,KRISTEN,BELUM KAWIN,FAMILI LAIN,TIDAK / BELUM SEKOLAH,Dokter,Ayah Fitri,Ibu Fitri,MATI,
penduduk-763,kk-153,32010139890763,Ahmad Wijaya,Bogor,1955-06-27,LAKI-LAKI,B,HINDU,KAWIN,KEPALA KELUARGA,SMP / SEDERAJAT,Guru,,,HIDUP,
penduduk-764,kk-153,32010150720764,Eko Wibowo,Bogor,1967-12-25,PEREMPUAN,O,KRISTEN,CERAI MATI,ISTRI,S2,Tidak Bekerja,Ayah Eko,Ibu Eko,HIDUP,
penduduk-765,kk-153,32010198030765,Maya Sari,Bogor,1974-04-03,PEREMPUAN,AB,ISLAM,BELUM KAWIN,KEPALA KELUARGA,D1 / D2 / D3,PNS,Ayah Maya,Ibu Maya,HIDUP,
penduduk-766,kk-153,32010123900766,Joko Rahayu,Bogor,1952-04-05,LAKI-LAKI,O,ISLAM,CERAI MATI,SUAMI,S2,Karyawan Swasta,Ayah Joko,Ibu Joko,HIDUP,
penduduk-767,kk-153,32010114160767,Joko Rahayu,Bogor,2009-08-16,LAKI-LAKI,-,ISLAM,KAWIN,ORANG TUA,SMA / SEDERAJAT,PNS,Ayah Joko,Ibu Joko,PINDAH,
penduduk-768,kk-153,32010153580768,Omar Sari,Bogor,1984-09-20,PEREMPUAN,O,ISLAM,CERAI HIDUP,ANAK,S3,Perawat,Ayah Omar,Ibu Omar,PINDAH,
penduduk-769,kk-154,32010134970769,Maya Sari,Bogor,2019-08-14,LAKI-LAKI,AB,HINDU,KAWIN,KEPALA KELUARGA,SD / SEDERAJAT,Buruh,,,HIDUP,
penduduk-770,kk-154,32010151760770,Joko Purnomo,Bogor,1978-01-27,LAKI-LAKI,B,BUDDHA,KAWIN,KEPALA KELUARGA,SMA / SEDERAJAT,Pelajar/Mahasiswa,Ayah Joko,Ibu Joko,MATI,
penduduk-771,kk-154,32010121240771,Lukman Lestari,Bogor,1958-09-07,LAKI-LAKI,-,KONGHUCU,BELUM KAWIN,SUAMI,TIDAK / BELUM SEKOLAH,Wiraswasta,Ayah Lukman,Ibu Lukman,HIDUP,
penduduk-772,kk-154,32010192760772,Rudi Prasetyo,Bogor,1950-09-06,LAKI-LAKI,B,KRISTEN,CERAI HIDUP,SUAMI,BELUM TAMAT SD,Buruh,Ayah Rudi,Ibu Rudi,HIDUP,
penduduk-773,kk-154,32010141940773,Dewi Rahayu,Bogor,1949-04-17,LAKI-LAKI,B,ISLAM,CERAI MATI,KEPALA KELUARGA,D4 / S1,Guru,Ayah Dewi,Ibu Dewi,HIDUP,
penduduk-774,kk-154,32010194160774,Ahmad Sari,Bogor,1974-05-12,LAKI-LAKI,O,BUDDHA,CERAI HIDUP,SUAMI,SD / SEDERAJAT,PNS,Ayah Ahmad,Ibu Ahmad,PINDAH,
penduduk-775,kk-154,32010115360775,Ahmad Indrawati,Bogor,2015-02-08,PEREMPUAN,A,HINDU,KAWIN,ANAK,S2,PNS,Ayah Ahmad,Ibu Ahmad,HIDUP,
penduduk-776,kk-155,32010111070776,Siti Setiawan,Bogor,1964-07-05,LAKI-LAKI,A,KATOLIK,KAWIN,KEPALA KELUARGA,D1 / D2 / D3,Guru,,,HIDUP,
penduduk-777,kk-155,32010155840777,Sari Saputra,Bogor,2022-08-05,PEREMPUAN,-,ISLAM,CERAI MATI,ORANG TUA,BELUM TAMAT SD,Petani,Ayah Sari,Ibu Sari,HIDUP,
penduduk-778,kk-155,32010193470778,Sari Lestari,Bogor,1964-11-08,PEREMPUAN,A,HINDU,BELUM KAWIN,KEPALA KELUARGA,D1 / D2 / D3,Dokter,Ayah Sari,Ibu Sari,HIDUP,
penduduk-779,kk-155,32010132820779,Maya Sari,Bogor,2020-07-08,PEREMPUAN,AB,BUDDHA,BELUM KAWIN,KEPALA KELUARGA,S2,Buruh,Ayah Maya,Ibu Maya,HIDUP,
penduduk-780,kk-156,32010131550780,Sari Wijaya,Bogor,1971-03-22,LAKI-LAKI,O,KRISTEN,KAWIN,KEPALA KELUARGA,SMP / SEDERAJAT,Perawat,,,HIDUP,
penduduk-781,kk-156,32010102730781,Tono Sari,Bogor,2024-09-06,LAKI-LAKI,B,KATOLIK,CERAI HIDUP,SUAMI,SD / SEDERAJAT,Pedagang,Ayah Tono,Ibu Tono,PINDAH,
penduduk-782,kk-156,32010181910782,Lukman Setiawan,Bogor,2007-05-04,LAKI-LAKI,A,KATOLIK,CERAI HIDUP,CUCU,BELUM TAMAT SD,Karyawan Swasta,Ayah Lukman,Ibu Lukman,PINDAH,
penduduk-783,kk-157,32010142790783,Sari Sari,Bogor,2002-08-06,LAKI-LAKI,-,KONGHUCU,KAWIN,KEPALA KELUARGA,TIDAK / BELUM SEKOLAH,Guru,,,HIDUP,
penduduk-784,kk-157,32010129470784,Sari Sari,Bogor,2019-07-16,PEREMPUAN,AB,KRISTEN,BELUM KAWIN,MERTUA,SMA / SEDERAJAT,Pedagang,Ayah Sari,Ibu Sari,HIDUP,
penduduk-785,kk-157,32010188030785,Siti Wijaya,Bogor,2007-04-03,LAKI-LAKI,AB,KRISTEN,BELUM KAWIN,ISTRI,D4 / S1,Guru,Ayah Siti,Ibu Siti,HIDUP,
penduduk-786,kk-157,32010120670786,Eko Sari,Bogor,1946-07-21,PEREMPUAN,AB,KRISTEN,BELUM KAWIN,KEPALA KELUARGA,D4 / S1,Pelajar/Mahasiswa,Ayah Eko,Ibu Eko,HIDUP,
penduduk-787,kk-157,32010137200787,Gunawan Hidayati,Bogor,1963-05-25,PEREMPUAN,O,KRISTEN,CERAI HIDUP,CUCU,TIDAK / BELUM SEKOLAH,Wiraswasta,Ayah Gunawan,Ibu Gunawan,HIDUP,
penduduk-788,kk-157,32010126810788,Eko Prasetyo,Bogor,2024-06-15,PEREMPUAN,A,KONGHUCU,BELUM KAWIN,FAMILI LAIN,TIDAK / BELUM SEKOLAH,Pelajar/Mahasiswa,Ayah Eko,Ibu Eko,HIDUP,
penduduk-789,kk-158,32010106280789,Fitri Wulandari,Bogor,1950-11-18,LAKI-LAKI,O,KATOLIK,KAWIN,KEPALA KELUARGA,SD / SEDERAJAT,PNS,,,HIDUP,
penduduk-790,kk-158,32010119130790,Putri Wulandari,Bogor,2017-11-25,LAKI-LAKI,A,BUDDHA,BELUM KAWIN,MENANTU,S3,Pelajar/Mahasiswa,Ayah Putri,Ibu Putri,HIDUP,
penduduk-791,kk-158,32010135960791,Kartika Hidayat,Bogor,1976-05-09,LAKI-LAKI,O,HINDU,BELUM KAWIN,MENANTU,D1 / D2 / D3,Pelajar/Mahasiswa,Ayah Kartika,Ibu Kartika,MATI,
penduduk-792,kk-158,32010175140792,Budi Rahayu,Bogor,1946-11-10,LAKI-LAKI,-,HINDU,BELUM KAWIN,ISTRI,SMA / SEDERAJAT,Petani,Ayah Budi,Ibu Budi,HIDUP,
penduduk-793,kk-158,32010105160793,Omar Setiawan,Bogor,2005-04-12,PEREMPUAN,O,KRISTEN,KAWIN,ISTRI,SMA / SEDERAJAT,Karyawan Swasta,Ayah Omar,Ibu Omar,HIDUP,
penduduk-794,kk-158,32010160810794,Hani Sari,Bogor,1999-06-12,PEREMPUAN,-,ISLAM,KAWIN,FAMILI LAIN,D1 / D2 / D3,Petani,Ayah Hani,Ibu Hani,HIDUP,
penduduk-795,kk-158,32010126030795,Maya Sari,Bogor,1987-04-11,PEREMPUAN,-,HINDU,KAWIN,CUCU,BELUM TAMAT SD,Pedagang,Ayah Maya,Ibu Maya,HIDUP,
penduduk-796,kk-159,32010137860796,Maya Sari,Bogor,1958-09-01,LAKI-LAKI,-,ISLAM,KAWIN,KEPALA KELUARGA,S3,Dokter,,,HIDUP,
penduduk-797,kk-159,32010160830797,Eko Indrawati,Bogor,2011-09-16,PEREMPUAN,O,KRISTEN,CERAI MATI,KEPALA KELUARGA,TIDAK / BELUM SEKOLAH,Pelajar/Mahasiswa,Ayah Eko,Ibu Eko,HIDUP,
penduduk-798,kk-159,32010125060798,Omar Sari,Bogor,2000-11-24,PEREMPUAN,AB,KONGHUCU,KAWIN,ANAK,D1 / D2 / D3,Dokter,Ayah Omar,Ibu Omar,PINDAH,
penduduk-799,kk-159,32010142340799,Fitri Hidayat,Bogor,2005-02-11,PEREMPUAN,A,BUDDHA,CERAI MATI,KEPALA KELUARGA,TIDAK / BELUM SEKOLAH,Pelajar/Mahasiswa,Ayah Fitri,Ibu Fitri,HIDUP,
penduduk-800,kk-159,32010144100800,Dewi Wibowo,Bogor,1963-12-21,LAKI-LAKI,A,KATOLIK,KAWIN,MENANTU,S2,Pelajar/Mahasiswa,Ayah Dewi,Ibu Dewi,HIDUP,
penduduk-801,kk-159,32010156660801,Fitri Hidayati,Bogor,1964-02-18,LAKI-LAKI,-,ISLAM,BELUM KAWIN,ANAK,S3,Perawat,Ayah Fitri,Ibu Fitri,HIDUP,
penduduk-802,kk-159,32010107940802,Gunawan Sari,Bogor,1970-06-17,LAKI-LAKI,B,KATOLIK,CERAI HIDUP,FAMILI LAIN,D1 / D2 / D3,Guru,Ayah Gunawan,Ibu Gunawan,HIDUP,
penduduk-803,kk-160,32010175100803,Maya Rahayu,Bogor,1946-06-28,LAKI-LAKI,AB,KATOLIK,KAWIN,KEPALA KELUARGA,D4 / S1,Guru,,,HIDUP,
penduduk-804,kk-160,32010104590804,Eko Sari,Bogor,1999-03-17,PEREMPUAN,-,HINDU,KAWIN,SUAMI,BELUM TAMAT SD,Karyawan Swasta,Ayah Eko,Ibu Eko,HIDUP,
penduduk-805,kk-160,32010128440805,Tono Wijaya,Bogor,1966-08-18,PEREMPUAN,AB,KRISTEN,KAWIN,ISTRI,TIDAK / BELUM SEKOLAH,Petani,Ayah Tono,Ibu Tono,HIDUP,
penduduk-806,kk-160,32010143420806,Hani Prasetyo,Bogor,1951-07-03,LAKI-LAKI,-,BUDDHA,KAWIN,MERTUA,TIDAK / BELUM SEKOLAH,Buruh,Ayah Hani,Ibu Hani,HIDUP,
penduduk-807,kk-160,32010155240807,Indra Sari,Bogor,1946-12-04,LAKI-LAKI,A,KATOLIK,CERAI HIDUP,CUCU,S2,Buruh,Ayah Indra,Ibu Indra,HIDUP,
penduduk-808,kk-160,32010108830808,Sari Sari,Bogor,1949-04-13,LAKI-LAKI,-,HINDU,KAWIN,FAMILI LAIN,BELUM TAMAT SD,Guru,Ayah Sari,Ibu Sari,HIDUP,
penduduk-809,kk-161,32010199290809,Joko Lestari,Bogor,1993-06-17,LAKI-LAKI,-,KRISTEN,KAWIN,KEPALA KELUARGA,SMP / SEDERAJAT,Wiraswasta,,,PINDAH,
penduduk-810,kk-161,32010152210810,Hani Sari,Bogor,1947-10-17,LAKI-LAKI,A,KATOLIK,KAWIN,ANAK,BELUM TAMAT SD,PNS,Ayah Hani,Ibu Hani,HIDUP,
penduduk-811,kk-161,32010153580811,Kartika Prasetyo,Bogor,1956-09-25,PEREMPUAN,B,HINDU,BELUM KAWIN,FAMILI LAIN,TIDAK / BELUM SEKOLAH,Pelajar/Mahasiswa,Ayah Kartika,Ibu Kartika,HIDUP,
penduduk-812,kk-161,32010154820812,Siti Wijaya,Bogor,1972-01-26,PEREMPUAN,-,KONGHUCU,BELUM KAWIN,CUCU,D1 / D2 / D3,PNS,Ayah Siti,Ibu Siti,HIDUP,
penduduk-813,kk-162,32010152540813,Tono Sari,Bogor,2017-09-22,LAKI-LAKI,O,KRISTEN,KAWIN,KEPALA KELUARGA,TIDAK / BELUM SEKOLAH,Buruh,,,PINDAH,
penduduk-814,kk-162,32010115930814,Dewi Saputra,Bogor,1988-04-20,LAKI-LAKI,O,KRISTEN,BELUM KAWIN,SUAMI,SMP / SEDERAJAT,PNS,Ayah Dewi,Ibu Dewi,HIDUP,
penduduk-815,kk-162,32010138930815,Budi Indrawati,Bogor,2019-04-22,LAKI-LAKI,AB,KATOLIK,CERAI HIDUP,MENANTU,BELUM TAMAT SD,Perawat,Ayah Budi,Ibu Budi,HIDUP,
penduduk-816,kk-162,32010123400816,Fitri Sari,Bogor,2008-11-09,PEREMPUAN,B,KRISTEN,CERAI HIDUP,CUCU,D4 / S1,Pedagang,Ayah Fitri,Ibu Fitri,HIDUP,
penduduk-817,kk-162,32010115480817,Kartika Indrawati,Bogor,1959-05-26,PEREMPUAN,A,HINDU,CERAI HIDUP,KEPALA KELUARGA,S3,Wiraswasta,Ayah Kartika,Ibu Kartika,HIDUP,
penduduk-818,kk-162,32010147860818,Omar Sari,Bogor,1987-04-27,LAKI-LAKI,O,KONGHUCU,CERAI MATI,ORANG TUA,SD / SEDERAJAT,Buruh,Ayah Omar,Ibu Omar,HIDUP,
penduduk-819,kk-163,32010198550819,Umi Sari,Bogor,1981-08-17,LAKI-LAKI,A,HINDU,KAWIN,KEPALA KELUARGA,D4 / S1,Pedagang,,,HIDUP,
penduduk-820,kk-163,32010197270820,Umi Sari,Bogor,1961-06-12,PEREMPUAN,AB,BUDDHA,CERAI MATI,MERTUA,BELUM TAMAT SD,Petani,Ayah Umi,Ibu Umi,HIDUP,
penduduk-821,kk-163,32010140530821,Dewi Wulandari,Bogor,1990-08-25,PEREMPUAN,AB,BUDDHA,CERAI HIDUP,CUCU,D4 / S1,Guru,Ayah Dewi,Ibu Dewi,HIDUP,
penduduk-822,kk-164,32010197090822,Hani Purnomo,Bogor,2011-08-25,LAKI-LAKI,O,BUDDHA,KAWIN,KEPALA KELUARGA,SD / SEDERAJAT,Petani,,,PINDAH,
penduduk-823,kk-164,32010172500823,Fitri Indrawati,Bogor,1958-07-19,PEREMPUAN,B,ISLAM,KAWIN,SUAMI,BELUM TAMAT SD,Guru,Ayah Fitri,Ibu Fitri,HIDUP,
penduduk-824,kk-164,32010138460824,Gunawan Hidayati,Bogor,1953-07-23,PEREMPUAN,B,KRISTEN,KAWIN,KEPALA KELUARGA,D1 / D2 / D3,Buruh,Ayah Gunawan,Ibu Gunawan,PINDAH,
penduduk-825,kk-164,32010137810825,Tono Kurniawan,Bogor,1973-10-21,PEREMPUAN,AB,KRISTEN,CERAI MATI,SUAMI,TIDAK / BELUM SEKOLAH,PNS,Ayah Tono,Ibu Tono,HIDUP,
penduduk-826,kk-164,32010160800826,Siti Sari,Bogor,2002-06-27,PEREMPUAN,B,BUDDHA,BELUM KAWIN,SUAMI,BELUM TAMAT SD,Pelajar/Mahasiswa,Ayah Siti,Ibu Siti,MATI,
penduduk-827,kk-164,32010166730827,Hani Kurniawan,Bogor,1988-11-18,PEREMPUAN,-,KRISTEN,CERAI HIDUP,ISTRI,BELUM TAMAT SD,Pedagang,Ayah Hani,Ibu Hani,MATI,
penduduk-828,kk-165,32010110260828,Indra Saputra,Bogor,1950-05-04,LAKI-LAKI,B,KATOLIK,KAWIN,KEPALA KELUARGA,SD / SEDERAJAT,Tidak Bekerja,,,HIDUP,
penduduk-829,kk-165,32010137930829,Tono Wulandari,Bogor,1994-12-16,LAKI-LAKI,O,HINDU,CERAI HIDUP,SUAMI,TIDAK / BELUM SEKOLAH,Pedagang,Ayah Tono,Ibu Tono,HIDUP,
penduduk-830,kk-165,32010181860830,Umi Purnomo,Bogor,2010-05-07,PEREMPUAN,-,ISLAM,CERAI HIDUP,MERTUA,S2,Karyawan Swasta,Ayah Umi,Ibu Umi,HIDUP,
penduduk-831,kk-165,32010127510831,Eko Santoso,Bogor,1973-12-17,LAKI-LAKI,A,BUDDHA,KAWIN,MENANTU,SMA / SEDERAJAT,Karyawan Swasta,Ayah Eko,Ibu Eko,HIDUP,
penduduk-832,kk-166,32010144280832,Fitri Santoso,Bogor,2008-04-06,LAKI-LAKI,AB,BUDDHA,KAWIN,KEPALA KELUARGA,S2,Pelajar/Mahasiswa,,,HIDUP,
penduduk-833,kk-166,32010134610833,Sari Kurniawan,Bogor,2005-11-12,PEREMPUAN,A,HINDU,CERAI MATI,MENANTU,SMP / SEDERAJAT,Karyawan Swasta,Ayah Sari,Ibu Sari,HIDUP,
penduduk-834,kk-166,32010133130834,Gunawan Kurniawan,Bogor,1945-09-13,LAKI-LAKI,AB,KRISTEN,CERAI MATI,SUAMI,S3,Pelajar/Mahasiswa,Ayah Gunawan,Ibu Gunawan,HIDUP,
penduduk-835,kk-167,32010150580835,Rudi Prasetyo,Bogor,2004-08-26,LAKI-LAKI,B,ISLAM,KAWIN,KEPALA KELUARGA,D4 / S1,Wiraswasta,,,HIDUP,
penduduk-836,kk-167,32010113640836,Gunawan Hidayat,Bogor,1954-03-06,LAKI-LAKI,A,BUDDHA,CERAI HIDUP,KEPALA KELUARGA,S3,Pelajar/Mahasiswa,Ayah Gunawan,Ibu Gunawan,MATI,
penduduk-837,kk-167,32010138350837,Budi Wijaya,Bogor,1992-04-17,LAKI-LAKI,-,HINDU,CERAI HIDUP,ISTRI,S2,Tidak Bekerja,Ayah Budi,Ibu Budi,HIDUP,
penduduk-838,kk-167,32010187120838,Ahmad Sari,Bogor,2015-03-07,PEREMPUAN,O,ISLAM,KAWIN,KEPALA KELUARGA,D1 / D2 / D3,Pedagang,Ayah Ahmad,Ibu Ahmad,HIDUP,
penduduk-839,kk-167,32010127460839,Dewi Rahayu,Bogor,2023-07-02,LAKI-LAKI,A,ISLAM,BELUM KAWIN,MERTUA,SMP / SEDERAJAT,Guru,Ayah Dewi,Ibu Dewi,HIDUP,
penduduk-840,kk-168,32010184650840,Budi Sari,Bogor,1990-09-21,LAKI-LAKI,-,KRISTEN,KAWIN,KEPALA KELUARGA,SD / SEDERAJAT,Tidak Bekerja,,,HIDUP,
penduduk-841,kk-168,32010165420841,Fitri Sari,Bogor,1966-11-20,LAKI-LAKI,O,KATOLIK,CERAI HIDUP,ANAK,S2,Perawat,Ayah Fitri,Ibu Fitri,HIDUP,
penduduk-842,kk-168,32010154630842,Siti Sari,Bogor,1996-01-14,PEREMPUAN,A,BUDDHA,KAWIN,MERTUA,SD / SEDERAJAT,Pedagang,Ayah Siti,Ibu Siti,MATI,
penduduk-843,kk-168,32010126950843,Sari Lestari,Bogor,1993-09-06,LAKI-LAKI,O,BUDDHA,KAWIN,MENANTU,BELUM TAMAT SD,Pelajar/Mahasiswa,Ayah Sari,Ibu Sari,MATI,
penduduk-844,kk-168,32010171620844,Fitri Wibowo,Bogor,1970-02-06,PEREMPUAN,B,KONGHUCU,KAWIN,ANAK,D4 / S1,Wiraswasta,Ayah Fitri,Ibu Fitri,HIDUP,
penduduk-845,kk-168,32010154920845,Joko Indrawati,Bogor,1996-05-04,LAKI-LAKI,A,KATOLIK,CERAI HIDUP,MERTUA,S2,Pelajar/Mahasiswa,Ayah Joko,Ibu Joko,HIDUP,
penduduk-846,kk-168,32010121860846,Siti Sari,Bogor,1995-10-15,PEREMPUAN,A,BUDDHA,KAWIN,MERTUA,D4 / S1,Petani,Ayah Siti,Ibu Siti,HIDUP,
penduduk-847,kk-169,32010120170847,Putri Wijaya,Bogor,2001-07-13,LAKI-LAKI,O,HINDU,KAWIN,KEPALA KELUARGA,S3,Buruh,,,HIDUP,
penduduk-848,kk-169,32010188690848,Siti Purnomo,Bogor,1946-05-10,LAKI-LAKI,A,KRISTEN,KAWIN,CUCU,SMP / SEDERAJAT,Dokter,Ayah Siti,Ibu Siti,HIDUP,
penduduk-849,kk-169,32010162930849,Dewi Indrawati,Bogor,1956-07-20,LAKI-LAKI,A,HINDU,CERAI HIDUP,CUCU,S2,Buruh,Ayah Dewi,Ibu Dewi,MATI,
penduduk-850,kk-169,32010138860850,Eko Santoso,Bogor,1990-10-20,PEREMPUAN,-,KONGHUCU,CERAI HIDUP,KEPALA KELUARGA,D4 / S1,Pedagang,Ayah Eko,Ibu Eko,PINDAH,
penduduk-851,kk-169,32010182710851,Lukman Indrawati,Bogor,2015-02-22,PEREMPUAN,B,ISLAM,KAWIN,ORANG TUA,D4 / S1,Karyawan Swasta,Ayah Lukman,Ibu Lukman,HIDUP,
penduduk-852,kk-169,32010114410852,Dewi Sari,Bogor,2000-07-08,LAKI-LAKI,-,KATOLIK,BELUM KAWIN,SUAMI,S2,Karyawan Swasta,Ayah Dewi,Ibu Dewi,HIDUP,
penduduk-853,kk-169,32010185690853,Umi Hidayat,Bogor,2018-02-13,PEREMPUAN,AB,KATOLIK,CERAI HIDUP,CUCU,SMA / SEDERAJAT,Buruh,Ayah Umi,Ibu Umi,HIDUP,
penduduk-854,kk-170,32010132690854,Rudi Sari,Bogor,1962-07-05,LAKI-LAKI,AB,KRISTEN,KAWIN,KEPALA KELUARGA,S2,Tidak Bekerja,,,PINDAH,
penduduk-855,kk-170,32010182010855,Kartika Hidayati,Bogor,2016-02-08,LAKI-LAKI,B,BUDDHA,BELUM KAWIN,CUCU,TIDAK / BELUM SEKOLAH,Perawat,Ayah Kartika,Ibu Kartika,HIDUP,
penduduk-856,kk-170,32010108260856,Tono Wijaya,Bogor,1991-03-07,LAKI-LAKI,A,KONGHUCU,CERAI HIDUP,ORANG TUA,SD / SEDERAJAT,Karyawan Swasta,Ayah Tono,Ibu Tono,HIDUP,
penduduk-857,kk-170,32010140980857,Omar Indrawati,Bogor,1976-01-11,LAKI-LAKI,A,KONGHUCU,BELUM KAWIN,MENANTU,S3,Pelajar/Mahasiswa,Ayah Omar,Ibu Omar,PINDAH,
penduduk-858,kk-170,32010114430858,Hani Sari,Bogor,1987-09-09,PEREMPUAN,-,ISLAM,CERAI MATI,ISTRI,S2,Tidak Bekerja,Ayah Hani,Ibu Hani,HIDUP,
penduduk-859,kk-170,32010120030859,Budi Sari,Bogor,1996-08-06,PEREMPUAN,B,ISLAM,BELUM KAWIN,KEPALA KELUARGA,D1 / D2 / D3,Perawat,Ayah Budi,Ibu Budi,HIDUP,
penduduk-860,kk-170,32010132540860,Omar Indrawati,Bogor,1946-09-19,PEREMPUAN,O,KRISTEN,CERAI HIDUP,KEPALA KELUARGA,BELUM TAMAT SD,Pelajar/Mahasiswa,Ayah Omar,Ibu Omar,HIDUP,
penduduk-861,kk-171,32010165570861,Kartika Sari,Bogor,1995-09-11,LAKI-LAKI,A,HINDU,KAWIN,KEPALA KELUARGA,D4 / S1,Petani,,,PINDAH,
penduduk-862,kk-171,32010177200862,Ahmad Purnomo,Bogor,1956-03-28,PEREMPUAN,-,KRISTEN,BELUM KAWIN,FAMILI LAIN,TIDAK / BELUM SEKOLAH,PNS,Ayah Ahmad,Ibu Ahmad,HIDUP,
penduduk-863,kk-171,32010150520863,Kartika Wijaya,Bogor,1957-02-02,LAKI-LAKI,A,KATOLIK,BELUM KAWIN,ORANG TUA,SMP / SEDERAJAT,Buruh,Ayah Kartika,Ibu Kartika,HIDUP,
penduduk-864,kk-171,32010180680864,Lukman Wijaya,Bogor,1948-11-22,LAKI-LAKI,A,KRISTEN,KAWIN,CUCU,D1 / D2 / D3,Perawat,Ayah Lukman,Ibu Lukman,MATI,
penduduk-865,kk-172,32010197880865,Dewi Santoso,Bogor,2024-04-19,LAKI-LAKI,A,KATOLIK,KAWIN,KEPALA KELUARGA,TIDAK / BELUM SEKOLAH,Guru,,,PINDAH,
penduduk-866,kk-172,32010107310866,Kartika Santoso,Bogor,2019-01-13,PEREMPUAN,AB,HINDU,BELUM KAWIN,FAMILI LAIN,TIDAK / BELUM SEKOLAH,Guru,Ayah Kartika,Ibu Kartika,HIDUP,
penduduk-867,kk-172,32010193240867,Indra Wulandari,Bogor,1945-03-11,LAKI-LAKI,B,BUDDHA,CERAI MATI,CUCU,SMP / SEDERAJAT,Petani,Ayah Indra,Ibu Indra,HIDUP,
penduduk-868,kk-172,32010176730868,Maya Hidayat,Bogor,1990-06-10,PEREMPUAN,B,ISLAM,CERAI HIDUP,MERTUA,S3,Karyawan Swasta,Ayah Maya,Ibu Maya,MATI,
penduduk-869,kk-173,32010194410869,Lukman Indrawati,Bogor,2006-02-02,LAKI-LAKI,O,KRISTEN,KAWIN,KEPALA KELUARGA,SMA / SEDERAJAT,Buruh,,,HIDUP,
penduduk-870,kk-173,32010132760870,Lukman Hidayat,Bogor,1945-09-09,LAKI-LAKI,-,KRISTEN,BELUM KAWIN,MENANTU,SD / SEDERAJAT,Wiraswasta,Ayah Lukman,Ibu Lukman,PINDAH,
penduduk-871,kk-173,32010172260871,Budi Indrawati,Bogor,1988-05-26,LAKI-LAKI,A,KATOLIK,KAWIN,MENANTU,SMA / SEDERAJAT,Pedagang,Ayah Budi,Ibu Budi,HIDUP,
